stationId,KASTEPISTE,KESKITUULI,ILMAN_KOSTEUS,SADE,SADESUMMA,SATEEN_OLOMUOTO_PWDXX,TURVALLISUUSLÄMPÖ_1,ILMAN_LÄMPÖTILA_24H_MIN,ILMAN_LÄMPÖTILA_24H_MAX,LUMEN_SYVYYS,KELI_1,KELI_2,KELI_3,KELI_4,VEDEN_MÄÄRÄ1,VEDEN_MÄÄRÄ2,LUMEN_MÄÄRÄ1,LUMEN_MÄÄRÄ2,JÄÄN_MÄÄRÄ1,JÄÄN_MÄÄRÄ2,JÄÄTAAJUUS_1,JÄÄTAAJUUS_2,KUURAPISTE,KUURAPISTE_ERO_ILMA,KUURAPISTE_ERO_TIE,KITKA1,KITKA1_LUKU,KITKA2,KITKA2_LUKU,SADESUMMA_LIUKUVA_24H,KOSTEUDEN_MÄÄRÄ_1,VALLITSEVA_SÄÄ,SADE_desc,SATEEN_OLOMUOTO_PWDXX_desc,KELI_1_desc,KELI_2_desc
1042.0,-0.3,2.3,81.0,0.0,0.0,7.0,-0.6,-5.4,2.7,0.0,1.0,1.0,,,0.0,,0.0,,0.0,,395.0,405.0,-0.3,3.0,7.6,0.82,0.82,,,0.0,0.0,0.0,Dry weather,Dry weather,Dry,Dry
1043.0,0.1,3.5,84.0,0.0,0.0,7.0,-0.3,-5.0,4.2,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,427.0,0.1,2.4,6.0,0.82,0.82,0.82,0.82,0.0,0.0,21.0,Dry weather,Dry weather,Dry,Dry
1045.0,0.2,4.2,91.0,0.0,0.0,7.0,,-2.3,3.2,0.0,0.0,8.0,1.0,1.0,0.01,,0.0,,0.0,,120.0,112.0,0.2,1.4,,0.82,0.82,,,0.3,,0.0,Dry weather,Dry weather,The sensor has a fault,Probably moist and salty
1047.0,0.2,1.4,92.0,0.0,0.0,7.0,-0.3,-2.3,3.4,0.0,1.0,1.0,1.0,2.0,0.0,,0.0,,0.0,,110.0,110.0,0.2,1.3,5.0,0.82,0.82,,,0.0,0.0,0.0,Dry weather,Dry weather,Dry,Dry
1049.0,-0.2,3.5,83.0,0.0,0.0,7.0,,-3.9,3.2,0.0,,,,,,,,,,,,,-0.2,2.6,,,,,,0.0,,0.0,Dry weather,Dry weather,,
1051.0,0.6,4.4,84.0,0.0,0.0,7.0,0.0,-5.8,4.0,0.0,2.0,1.0,,,0.0,,0.0,,0.0,,110.0,420.0,0.6,2.5,5.4,0.82,0.82,,,0.0,0.0,0.0,Dry weather,Dry weather,Moist,Dry
1052.0,-0.2,1.4,81.0,0.0,0.0,7.0,-0.5,-4.0,2.8,0.0,2.0,2.0,,,0.0,,0.0,,0.0,,110.0,110.0,-0.2,2.9,4.7,0.82,0.82,,,0.0,0.0,23.0,Dry weather,Dry weather,Moist,Moist
1053.0,2.0,3.3,97.0,0.0,0.0,7.0,-0.5,-2.9,5.0,0.0,1.0,2.0,,,0.0,,0.0,,0.0,,110.0,107.0,2.0,0.5,3.1,0.82,0.82,,,0.0,0.0,23.0,Dry weather,Dry weather,Dry,Moist
1054.0,-0.8,1.1,79.0,0.0,0.0,7.0,-0.6,-5.1,2.9,0.0,1.0,1.0,,,0.0,,0.0,,0.0,,110.0,110.0,-0.7,3.2,4.9,0.82,0.82,,,0.0,0.0,0.0,Dry weather,Dry weather,Dry,Dry
1055.0,0.6,2.7,90.0,0.0,0.0,7.0,-0.2,,,0.0,2.0,2.0,,,,,,,,,109.0,112.0,,,,,,,,,0.0,0.0,Dry weather,Dry weather,Moist,Moist
1059.0,-1.3,3.4,78.0,0.0,0.0,7.0,-0.6,-4.5,3.5,0.0,1.0,1.0,,,0.0,,0.0,,0.0,,430.0,490.0,-1.2,3.3,7.1,0.82,0.82,,,0.0,0.0,0.0,Dry weather,Dry weather,Dry,Dry
1065.0,0.3,0.9,82.0,0.0,0.0,7.0,,-5.1,3.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,415.0,0.3,2.8,,0.82,0.82,0.82,0.82,0.1,,0.0,Dry weather,Dry weather,The sensor has a fault,Dry
1066.0,1.1,2.8,90.0,0.0,0.0,7.0,-0.2,-4.3,4.0,0.0,1.0,1.0,1.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,415.0,405.0,1.1,1.5,4.6,0.82,0.82,0.82,0.82,0.0,0.0,0.0,Dry weather,Dry weather,Dry,Dry
1070.0,-1.0,5.6,80.0,0.0,0.0,7.0,-0.1,-5.6,2.9,0.0,1.0,1.0,,,0.0,,0.01,,0.0,,342.0,130.0,-0.9,3.0,5.7,0.82,0.82,,,0.0,0.0,0.0,Dry weather,Dry weather,Dry,Dry
1071.0,0.2,2.8,86.0,0.0,0.0,7.0,-0.1,-4.2,3.4,0.0,2.0,2.0,2.0,8.0,,,,,,,104.0,112.0,0.2,2.1,6.0,,,,,0.0,0.0,0.0,Dry weather,Dry weather,Moist,Moist
1072.0,,,,0.0,0.0,,-0.7,,,,2.0,8.0,,,,,,,,,110.0,113.0,,,,,,,,,0.0,,Dry weather,,Moist,Probably moist and salty
1073.0,0.1,1.8,86.0,0.0,0.0,7.0,0.0,-4.7,3.6,0.0,2.0,2.0,2.0,2.0,,,,,,,406.0,112.0,0.1,2.2,7.2,,,,,0.0,0.0,0.0,Dry weather,Dry weather,Moist,Moist
1084.0,-0.3,,83.0,,,,-0.1,-4.2,3.8,,1.0,,,,0.0,,0.0,,0.0,,410.0,,-0.3,2.7,7.4,0.82,0.82,,,,0.0,,,,Dry,
1085.0,-0.5,2.8,81.0,0.0,0.0,7.0,0.0,-3.7,3.5,0.0,1.0,,,,0.02,,0.0,,0.0,,377.0,,-0.4,2.9,8.1,0.82,0.82,,,0.0,0.0,0.0,Dry weather,Dry weather,Dry,
1087.0,0.3,,85.0,0.0,0.0,7.0,0.0,,,0.0,2.0,,,,,,,,,,108.0,,,,,,,,,,0.0,23.0,Dry weather,Dry weather,Moist,
1088.0,0.3,,85.0,0.0,0.0,7.0,,,,,3.0,,,,0.28,,0.0,,0.0,,,,,,,0.78,0.78,,,,0.28,23.0,Dry weather,Dry weather,Wet,
1092.0,0.7,,89.0,0.0,0.0,,,,,,,2.0,,,,,,,,,2525.0,110.0,,,,,,,,,,,Dry weather,,,Moist
1094.0,0.7,,89.0,,,,-0.5,,,,8.0,,,,,,,,,,115.0,113.0,,,,,,,,,0.0,,,,Probably moist and salty,
1095.0,0.7,,89.0,,,,,,,,,,,,,,,,,,2455.0,2923.0,,,,,,,,,,,,,,
1096.0,0.0,3.2,87.0,0.0,0.0,7.0,-0.1,-3.7,3.5,0.0,1.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,0.0,2.0,6.7,0.82,0.82,0.82,0.82,0.0,0.0,0.0,Dry weather,Dry weather,Dry,Moist
1108.0,-0.1,3.1,92.0,0.0,0.0,7.0,0.0,-3.5,3.6,0.0,1.0,1.0,1.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,110.0,190.0,-0.1,1.2,6.2,0.82,0.82,0.82,0.82,0.0,0.0,0.0,Dry weather,Dry weather,Dry,Dry
1113.0,-1.6,,82.0,,,,0.0,,,,2.0,2.0,,,,,,,,,110.0,110.0,,,,,,,,,0.0,,,,Moist,Moist
1115.0,0.2,1.7,85.0,0.0,0.0,7.0,0.0,-4.7,4.1,0.0,1.0,0.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,470.0,,0.2,2.3,4.1,0.82,0.82,0.82,0.82,0.0,0.0,0.0,Dry weather,Dry weather,Dry,The sensor has a fault
1116.0,-0.3,3.8,83.0,0.0,0.0,7.0,0.0,-4.9,4.3,0.0,1.0,1.0,1.0,8.0,0.02,0.0,0.0,0.0,0.0,0.0,392.0,415.0,-0.2,2.6,7.7,0.82,0.82,0.82,0.82,0.0,0.0,0.0,Dry weather,Dry weather,Dry,Dry
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155.0,0.3,,81.0,0.0,0.0,7.0,,-4.5,3.8,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.3,3.0,,0.82,0.82,0.82,0.82,0.2,,0.0,Dry weather,Dry weather,,
1158.0,0.2,,80.0,0.0,0.0,7.0,,-4.9,4.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2,3.1,,0.82,0.82,0.82,0.82,0.0,,0.0,Dry weather,Dry weather,,
1161.0,0.9,,89.0,0.0,0.0,7.0,,-4.9,4.1,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.9,1.7,,0.82,0.82,0.82,0.82,0.0,,0.0,Dry weather,Dry weather,,
1163.0,0.6,,87.0,,,,,-4.3,3.9,,,,,,0.01,0.0,0.0,0.0,0.0,0.0,,,0.6,2.0,,0.82,0.82,0.82,0.82,,,,,,,
1165.0,0.2,1.3,85.0,1.0,0.1,9.0,-2.0,-4.8,2.4,0.0,2.0,,,,0.11,,0.0,,0.0,,107.0,,0.2,2.3,3.4,0.8,0.8,,,0.1,0.01,81.0,Weak,Drizzle,Moist,
1166.0,0.1,2.6,79.0,0.0,0.0,7.0,-0.5,-6.1,3.4,0.0,1.0,,,,0.0,,0.0,,0.0,,417.0,,0.1,3.3,6.6,0.82,0.82,,,0.0,0.0,0.0,Dry weather,Dry weather,Dry,
1167.0,0.1,1.5,86.0,0.0,0.0,7.0,-0.5,-3.3,3.1,0.0,1.0,,,,0.0,,0.0,,0.0,,110.0,,0.1,2.2,5.3,0.82,0.82,,,0.0,0.0,0.0,Dry weather,Dry weather,Dry,
1169.0,0.2,1.8,79.0,0.0,0.0,7.0,-1.1,-5.0,3.6,0.0,1.0,,,,0.0,,0.0,,0.0,,115.0,,0.2,3.4,6.7,0.82,0.82,,,0.0,0.0,0.0,Dry weather,Dry weather,Dry,
1171.0,0.0,0.9,86.0,0.0,0.0,7.0,-0.2,-3.9,3.6,0.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,205.0,407.0,0.0,2.2,7.8,0.82,0.82,0.82,0.82,0.0,0.0,0.0,Dry weather,Dry weather,Dry,Dry
1174.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.82,0.82,0.82,0.82,,,,,,,
1177.0,0.0,1.7,84.0,0.0,0.0,7.0,-0.1,-4.4,4.0,0.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,227.0,327.0,0.0,2.5,6.5,0.82,0.82,0.82,0.82,0.0,0.0,0.0,Dry weather,Dry weather,Dry,Dry
1180.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.82,0.82,0.82,0.82,,,,,,,
1183.0,-0.4,4.4,80.0,0.0,0.0,7.0,-0.2,-4.8,3.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,409.0,-0.4,3.1,6.6,0.82,0.82,0.82,0.82,0.0,0.0,0.0,Dry weather,Dry weather,Dry,Moist
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193.0,-0.4,3.1,82.0,0.0,0.0,7.0,0.0,-3.9,3.5,0.0,2.0,3.0,,,0.01,0.0,0.0,0.0,0.0,0.0,109.0,109.0,-0.3,2.7,6.1,0.82,0.82,0.82,0.82,0.0,0.0,0.0,Dry weather,Dry weather,Moist,Wet
2002.0,3.8,4.2,95.0,1.0,0.3,10.0,0.0,-3.6,4.5,0.0,3.0,4.0,,,,0.35,,0.0,,0.0,107.0,110.0,3.8,0.7,0.9,,,0.7,0.7,0.3,0.05,61.0,Weak,Rain,Wet,Wet and salty
2003.0,3.8,5.0,98.0,1.0,1.3,10.0,0.0,-4.5,4.1,0.0,4.0,3.0,,,0.47,,0.0,,0.0,,110.0,110.0,3.8,0.3,0.3,0.67,0.67,,,1.4,0.16,61.0,Weak,Rain,Wet and salty,Wet
2004.0,1.5,2.3,93.0,1.0,0.2,9.0,-2.8,-3.1,3.6,0.0,3.0,,,,0.29,,0.0,,0.0,,112.0,,1.5,1.0,3.3,0.71,0.71,,,0.2,0.02,81.0,Weak,Drizzle,Wet,
2006.0,2.8,1.5,95.0,1.0,0.6,10.0,-0.5,-3.8,3.5,0.0,4.0,0.0,,,,0.3,,0.0,,0.0,112.0,107.0,2.8,0.7,-0.6,,,0.71,0.71,0.8,0.16,81.0,Weak,Rain,Wet and salty,The sensor has a fault
2007.0,1.4,1.3,98.0,1.0,2.1,7.0,0.0,-3.3,2.3,0.0,4.0,1.0,,,,0.28,,0.0,,0.0,112.0,435.0,1.4,0.4,-0.2,,,0.72,0.72,2.1,0.05,61.0,Weak,Dry weather,Wet and salty,Dry
2008.0,2.4,2.8,95.0,1.0,0.4,10.0,-0.1,-3.1,3.8,0.0,3.0,3.0,,,0.3,,0.0,,0.0,,112.0,110.0,2.4,0.8,2.1,0.71,0.71,,,0.5,0.06,61.0,Weak,Rain,Wet,Wet
2009.0,3.6,2.0,100.0,1.0,3.2,10.0,0.0,-3.9,3.5,0.0,3.0,4.0,,,,0.56,,0.01,,0.02,110.0,110.0,4.0,-0.5,-1.3,,,0.66,0.66,3.4,0.33,61.0,Weak,Rain,Wet,Wet and salty
2010.0,0.8,2.7,98.0,0.0,0.3,7.0,-0.4,-6.5,1.9,0.0,8.0,2.0,,,0.24,,0.01,,0.02,,110.0,112.0,0.8,0.3,0.2,0.73,0.73,,,0.6,0.02,24.0,Dry weather,Dry weather,Probably moist and salty,Moist
2011.0,1.6,4.0,93.0,1.0,0.5,10.0,-0.1,-3.0,2.7,0.0,2.0,2.0,,,0.26,,0.0,,0.0,,112.0,110.0,1.6,1.1,1.6,0.72,0.72,,,0.6,0.08,61.0,Weak,Rain,Moist,Moist
2012.0,1.2,5.9,91.0,1.0,0.2,10.0,-0.8,-4.5,2.7,0.0,3.0,2.0,,,,0.24,,0.0,,0.0,110.0,110.0,1.2,1.3,2.0,,,0.73,0.73,0.2,0.03,81.0,Weak,Rain,Wet,Moist
2013.0,2.1,1.8,98.0,1.0,2.1,9.0,0.0,-4.4,3.5,0.0,3.0,4.0,,,0.45,,0.0,,0.0,,157.0,112.0,2.1,0.4,0.5,0.68,0.68,,,2.2,0.21,61.0,Weak,Drizzle,Wet,Wet and salty
2014.0,2.1,3.2,98.0,1.0,2.9,10.0,0.0,-4.2,3.5,0.0,3.0,0.0,,,0.42,,0.0,,0.0,,112.0,,2.1,0.3,0.5,0.68,0.68,,,3.0,0.04,61.0,Weak,Rain,Wet,The sensor has a fault
2015.0,2.8,3.6,96.0,1.0,0.2,10.0,-0.1,-2.2,3.9,0.0,3.0,3.0,,,0.27,,0.0,,0.0,,110.0,110.0,2.8,0.6,1.4,0.72,0.72,,,0.2,0.05,81.0,Weak,Rain,Wet,Wet
2016.0,2.2,6.1,89.0,1.0,0.3,10.0,-0.3,-3.6,3.8,0.0,2.0,3.0,,,,0.55,,0.0,,0.0,110.0,110.0,2.2,1.6,1.9,,,0.66,0.66,0.5,0.02,81.0,Weak,Rain,Moist,Wet
2017.0,1.4,1.4,93.0,1.0,0.8,10.0,-0.9,-4.5,3.6,0.0,8.0,4.0,,,,0.18,,0.0,,0.0,110.0,112.0,1.4,1.1,0.9,,,0.76,0.76,0.8,0.02,61.0,Weak,Rain,Probably moist and salty,Wet and salty
2018.0,1.5,1.6,93.0,1.0,0.1,9.0,,-3.4,4.0,0.0,0.0,8.0,,,0.03,,0.0,,0.0,,110.0,110.0,1.5,1.1,,0.82,0.82,,,0.1,,81.0,Weak,Drizzle,The sensor has a fault,Probably moist and salty
2019.0,2.9,3.1,97.0,1.0,0.2,10.0,-1.6,-2.5,4.1,0.0,3.0,2.0,,,0.17,,0.0,,0.0,,112.0,110.0,2.9,0.4,1.3,0.76,0.76,,,0.2,0.03,81.0,Weak,Rain,Wet,Moist
2020.0,4.3,2.6,96.0,1.0,2.9,10.0,0.0,-3.3,4.9,0.0,3.0,4.0,,,0.35,,0.0,,0.0,,110.0,110.0,4.3,0.6,-0.1,0.7,0.7,,,3.0,0.18,61.0,Weak,Rain,Wet,Wet and salty
2022.0,3.4,1.9,97.0,1.0,0.5,10.0,-0.1,,,0.0,4.0,4.0,,,,,,,,,110.0,110.0,,,,,,,,,0.07,81.0,Weak,Rain,Wet and salty,Wet and salty
2023.0,2.2,5.1,95.0,1.0,0.1,7.0,-0.3,-3.3,4.5,0.0,2.0,2.0,,,,,,,,,112.0,109.0,2.2,0.8,2.4,,,,,0.1,0.0,81.0,Weak,Dry weather,Moist,Moist
2025.0,3.9,5.3,96.0,1.0,0.3,10.0,-0.1,-3.5,4.6,0.0,3.0,3.0,,,0.1,,0.0,,0.0,,112.0,109.0,3.9,0.6,1.1,0.8,0.8,,,0.3,0.03,81.0,Weak,Rain,Wet,Wet
2026.0,3.6,4.5,99.0,1.0,1.8,9.0,0.0,-4.3,3.8,0.0,4.0,3.0,,,0.47,,0.0,,0.0,,110.0,107.0,3.6,0.2,-0.9,0.67,0.67,,,2.0,0.24,81.0,Weak,Drizzle,Wet and salty,Wet
2027.0,2.4,6.3,95.0,1.0,0.4,10.0,,-2.7,3.2,0.0,0.0,4.0,,,,0.23,,0.0,,0.0,,110.0,2.4,0.8,,,,0.74,0.74,0.4,,81.0,Weak,Rain,The sensor has a fault,Wet and salty
2028.0,1.9,4.3,96.0,1.0,0.3,10.0,-0.3,-3.0,3.8,0.0,3.0,3.0,,,,0.37,,0.0,,0.0,112.0,112.0,1.9,0.7,1.7,,,0.69,0.69,0.3,0.04,81.0,Weak,Rain,Wet,Wet
2029.0,3.1,2.0,96.0,1.0,0.9,10.0,-0.1,-3.8,3.9,0.0,3.0,3.0,,,0.09,,0.0,,0.0,,110.0,110.0,3.1,0.7,1.4,0.8,0.8,,,1.2,0.03,61.0,Weak,Rain,Wet,Wet
2031.0,2.8,3.7,98.0,1.0,0.2,10.0,-0.4,-2.0,3.6,0.0,3.0,3.0,3.0,3.0,,0.22,,0.0,,0.0,112.0,110.0,2.8,0.4,1.2,,,0.74,0.74,0.2,0.05,81.0,Weak,Rain,Wet,Wet
2032.0,2.2,2.1,94.0,1.0,0.3,10.0,-3.6,-3.5,3.7,0.0,2.0,2.0,,,0.35,,0.0,,0.0,,112.0,115.0,2.2,1.0,2.0,0.69,0.69,,,0.3,0.0,81.0,Weak,Rain,Moist,Moist
2033.0,2.3,3.7,97.0,1.0,0.4,10.0,-1.9,,,0.0,3.0,3.0,,,,,,,,,113.0,108.0,,,,,,,,,0.03,81.0,Weak,Rain,Wet,Wet
2034.0,3.4,2.2,97.0,0.0,0.0,7.0,0.0,,,0.0,8.0,1.0,,,,,,,,,113.0,113.0,,,,,,,,,0.0,81.0,Dry weather,Dry weather,Probably moist and salty,Dry
2035.0,2.3,5.3,94.0,1.0,0.0,10.0,-0.9,,,0.0,4.0,4.0,,,,,,,,,113.0,113.0,,,,,,,,,0.04,61.0,Weak,Rain,Wet and salty,Wet and salty
2036.0,3.4,4.8,100.0,1.0,0.1,10.0,-1.6,,,,8.0,4.0,,,,,,,,,113.0,113.0,,,,,,,,,0.02,81.0,Weak,Rain,Probably moist and salty,Wet and salty
2037.0,2.4,2.2,94.0,1.0,0.3,10.0,-1.1,-2.9,4.0,0.0,3.0,3.0,,,0.25,0.23,0.0,0.0,0.0,0.0,112.0,110.0,2.4,0.9,1.5,0.73,0.73,0.73,0.73,0.3,0.04,81.0,Weak,Rain,Wet,Wet
